Celsius,Fahrenheit,Humidity
27.77776,81.999968,43.942231608115
27.22222,80.999996,44.940085093583
27.22222,80.999996,45.93519540439
26.66668,80.000024,45.933027931382
26.66668,80.000024,43.938315392942
26.66668,80.000024,42.946559703838
26.1111,78.99998,40.941877230141
26.1111,78.99998,29.968693598449
26.1111,78.99998,28.969822684276
26.1111,78.99998,27.968244425225
26.1111,78.99998,27.968244425225
26.1111,78.99998,26.966308717606
26.66668,80.000024,25.96632500032
26.1111,78.99998,24.969694003228
26.1111,78.99998,
26.1111,78.99998,
26.1111,78.99998,
26.1111,78.99998,
26.1111,78.99998,22.978601689587
25.55557,78.00002599999999,27.965419223772
25.55557,78.00002599999999,29.962125799684
25.0,77.0,32.961684489603
24.44445,76.00001,30.966845275985
24.44445,76.00001,32.967229306284
23.88888,74.999984,34.962925390532
23.88888,74.999984,36.960355077898
23.88888,74.999984,36.960355077898
23.88888,74.999984,36.960355077898
23.33334,74.000012,33.978486612242
23.33334,74.000012,30.975196974735
23.33334,74.000012,30.975196974735
23.33334,74.000012,32.979432559437
23.33334,74.000012,33.978486612242
23.33334,74.000012,32.979432559437
22.77776,72.999968,32.973417834227
22.77776,72.999968,30.985856474944
22.22222,71.999996,27.987191734136
22.22222,71.999996,27.987191734136
22.22222,71.999996,29.986740268884
22.22222,71.999996,32.980392767932
22.22222,71.999996,30.984800658347
21.66668,71.000024,32.987633342064
21.66668,71.000024,34.983369090108
21.1111,69.99998,36.982732507968
21.1111,69.99998,37.974648375287
21.1111,69.99998,38.975102370574
21.1111,69.99998,39.983588329452
21.1111,69.99998,40.983930410028
21.1111,69.99998,40.983930410028
21.1111,69.99998,38.975102370574
21.1111,69.99998,40.983930410028
21.1111,69.99998,38.975102370574
21.1111,69.99998,39.983588329452
21.1111,69.99998,39.983588329452
20.55557,69.00002599999999,40.981587993297
20.55557,69.00002599999999,39.977342637931
21.1111,69.99998,39.983588329452
20.55557,69.00002599999999,40.981587993297
20.55557,69.00002599999999,42.975520693671
20.55557,69.00002599999999,40.981587993297
20.55557,69.00002599999999,42.975520693671
20.55557,69.00002599999999,41.976108531773
20.55557,69.00002599999999,41.976108531773
20.55557,69.00002599999999,41.976108531773
20.0,68.0,41.978147862439
20.0,68.0,43.973005234878
20.0,68.0,44.984488359407
19.44445,67.00001,43.983618382122
20.0,68.0,44.984488359407
19.44445,67.00001,44.982360521092
19.44445,67.00001,44.982360521092
19.44445,67.00001,45.983567965142
19.44445,67.00001,44.982360521092
20.0,68.0,43.973005234878
20.55557,69.00002599999999,43.979365348656
21.1111,69.99998,41.974494696573
21.1111,69.99998,43.969517389886
21.1111,69.99998,46.969738510952
21.1111,69.99998,44.972759933044
21.1111,69.99998,44.972759933044
21.66668,71.000024,45.960677645361
22.22222,71.999996,45.960216625094
22.77776,72.999968,43.958403377268
23.88888,74.999984,41.955199172543
25.0,77.0,40.947156103247
25.55557,78.00002599999999,40.951833043197
26.1111,78.99998,41.94261147135
26.1111,78.99998,40.941877230141
26.66668,80.000024,39.941906141282
27.22222,80.999996,34.948607028253
27.77776,81.999968,34.949431994872
28.33334,83.000012,30.953410884422
28.88888,83.999984,29.948829782451
29.44445,85.00001,27.948555654514
30.0,86.0,31.939003030836
30.0,86.0,30.943913662266
30.0,86.0,30.943913662266
30.55557,87.000026,32.935605960288
30.55557,87.000026,29.940550503305
30.55557,87.000026,31.94033972329
31.1111,87.99998000000001,30.931554980896
31.1111,87.99998000000001,30.931554980896
31.1111,87.99998000000001,31.930365662964
31.1111,87.99998000000001,27.942789970343
31.66668,89.000024,27.937893208959
32.22222,89.999996,25.935052953466
32.77776,90.999968,26.93243921245
32.22222,89.999996,26.93282054202
32.77776,90.999968,25.938322302215
32.77776,90.999968,21.944760417612
33.33334,92.000012,21.944852935801
33.33334,92.000012,21.944852935801
33.88888,92.999984,19.945095412934
33.88888,92.999984,19.945095412934
33.88888,92.999984,22.941748476344
34.44445,94.00001,18.945323535975
34.44445,94.00001,19.945102647702
34.44445,94.00001,
34.44445,94.00001,17.948944215576
34.44445,94.00001,18.945323535975
33.88888,92.999984,21.945282275365
33.88888,92.999984,20.947716936525
33.88888,92.999984,18.948986136846
33.88888,92.999984,21.945282275365
33.88888,92.999984,21.945282275365
33.88888,92.999984,22.941748476344
33.33334,92.000012,26.932210342498
32.22222,89.999996,27.933402184778
31.66668,89.000024,26.943445507329
31.66668,89.000024,27.937893208959
31.1111,87.99998000000001,27.942789970343
31.1111,87.99998000000001,27.942789970343
30.55557,87.000026,26.945707279035
30.0,86.0,26.947324448849
29.44445,85.00001,30.939092483732
29.44445,85.00001,30.939092483732
28.88888,83.999984,33.941075938114
28.33334,83.000012,35.939120177488
28.33334,83.000012,35.939120177488
28.88888,83.999984,36.93245861836
28.33334,83.000012,37.935188368168
27.77776,81.999968,39.946289136989
27.22222,80.999996,42.944337052636
26.66668,80.000024,44.934029576336
26.1111,78.99998,47.944396317042
25.55557,78.00002599999999,49.942140378592
25.0,77.0,50.938473358582
24.44445,76.00001,52.94250494651
23.88888,74.999984,52.952382005185
23.88888,74.999984,55.94906619324
23.33334,74.000012,57.957107340319
22.77776,72.999968,58.95683493997
22.22222,71.999996,60.958614028546
22.22222,71.999996,61.951147279596
22.22222,71.999996,61.951147279596
21.66668,71.000024,61.958438461028
21.66668,71.000024,62.969404636514
21.1111,69.99998,62.958622395914
21.1111,69.99998,62.958622395914
20.55557,69.00002599999999,64.959800603932
20.55557,69.00002599999999,65.974833255296
20.55557,69.00002599999999,66.955673320413
20.0,68.0,67.959411208581
20.0,68.0,67.959411208581
20.0,68.0,68.970372576673
19.44445,67.00001,68.960236531672
19.44445,67.00001,68.960236531672
19.44445,67.00001,67.969864283762
19.44445,67.00001,65.978840805752
20.0,68.0,63.97532780632
20.0,68.0,64.957409902359
19.44445,67.00001,64.978994111585
19.44445,67.00001,63.969170304219
19.44445,67.00001,60.97752679768
19.44445,67.00001,61.968324152921
19.44445,67.00001,61.968324152921
19.44445,67.00001,60.97752679768
19.44445,67.00001,59.978696796267
19.44445,67.00001,57.981370465537
18.88888,65.999984,59.979287472718
18.88888,65.999984,62.96339365559
18.88888,65.999984,63.963376786339
18.33334,65.000012,60.987285813864
18.33334,65.000012,57.988093675656
18.33334,65.000012,61.986438464144
18.33334,65.000012,62.976692329923
18.33334,65.000012,65.98366678654
17.77776,63.999968,66.98828605018
17.77776,63.999968,67.978387898292
17.77776,63.999968,64.974303670107
17.77776,63.999968,65.986709110673
17.77776,63.999968,64.974303670107
17.77776,63.999968,64.974303670107
17.77776,63.999968,67.978387898292
17.22222,62.999995999999996,68.971876641337
17.22222,62.999995999999996,69.9919673144
16.66668,62.000023999999996,67.976690704799
16.66668,62.000023999999996,64.972240075393
16.66668,62.000023999999996,64.972240075393
16.66668,62.000023999999996,64.972240075393
16.66668,62.000023999999996,65.993005531216
16.66668,62.000023999999996,65.993005531216
16.66668,62.000023999999996,65.993005531216
16.66668,62.000023999999996,64.972240075393
16.66668,62.000023999999996,64.972240075393
16.66668,62.000023999999996,64.972240075393
16.66668,62.000023999999996,67.976690704799
16.66668,62.000023999999996,68.988055506388
16.66668,62.000023999999996,68.988055506388
16.66668,62.000023999999996,68.988055506388
16.66668,62.000023999999996,68.988055506388
16.66668,62.000023999999996,69.986954027624
16.66668,62.000023999999996,70.97231809327
16.66668,62.000023999999996,71.970077200427
16.66668,62.000023999999996,71.970077200427
16.66668,62.000023999999996,70.97231809327
16.66668,62.000023999999996,71.970077200427
16.66668,62.000023999999996,67.976690704799
17.22222,62.999995999999996,64.973173402957
17.77776,63.999968,59.981136919247
18.33334,65.000012,58.98764491494
18.88888,65.999984,60.982271040099
19.44445,67.00001,60.97752679768
19.44445,67.00001,60.97752679768
20.0,68.0,60.97315841585
20.0,68.0,59.978450492932
20.55557,69.00002599999999,61.974004183211
21.1111,69.99998,
21.1111,69.99998,
21.66668,71.000024,
22.22222,71.999996,
22.77776,72.999968,
23.33334,74.000012,
23.33334,74.000012,55.951901432309
23.88888,74.999984,53.954585296949
24.44445,76.00001,52.94250494651
25.0,77.0,51.955325064656
25.55557,78.00002599999999,50.937397703496
26.1111,78.99998,48.935942505477
26.1111,78.99998,46.936755299353
26.66668,80.000024,45.933027931382
27.22222,80.999996,43.932224418071
27.22222,80.999996,42.944337052636
27.77776,81.999968,38.941920528442
28.33334,83.000012,36.938762547776
29.44445,85.00001,30.939092483732
30.0,86.0,31.939003030836
30.0,86.0,26.947324448849
30.0,86.0,23.953974005439
30.55557,87.000026,22.957150919379
30.55557,87.000026,23.954103730375
31.1111,87.99998000000001,20.954245844813
31.66668,89.000024,21.953512603013
31.66668,89.000024,19.955048668922
32.22222,89.999996,21.953114175312
32.22222,89.999996,23.947047158878
32.22222,89.999996,22.943925430424
32.22222,89.999996,21.953114175312
32.22222,89.999996,
32.22222,89.999996,
32.77776,90.999968,18.957064691791
32.77776,90.999968,
33.33334,92.000012,
33.33334,92.000012,18.952874077107
32.77776,90.999968,22.948685794072
32.22222,89.999996,23.947047158878
32.22222,89.999996,23.947047158878
32.22222,89.999996,21.953114175312
31.66668,89.000024,19.955048668922
31.66668,89.000024,19.955048668922
31.66668,89.000024,21.953512603013
31.66668,89.000024,21.953512603013
31.1111,87.99998000000001,19.963967893021
31.1111,87.99998000000001,
31.1111,87.99998000000001,
30.55557,87.000026,
30.55557,87.000026,21.955030572211
29.44445,85.00001,
28.88888,83.999984,24.963296041538
28.88888,83.999984,26.951271020139
28.33334,83.000012,26.953627184075
27.77776,81.999968,30.949517849546
27.77776,81.999968,34.949431994872
27.22222,80.999996,34.948607028253
26.66668,80.000024,38.944200845493
26.1111,78.99998,40.941877230141
25.55557,78.00002599999999,42.951764297798
24.44445,76.00001,44.945594987322
23.88888,74.999984,47.954754100886
23.33334,74.000012,50.961886159981
22.77776,72.999968,50.964261175479
22.22222,71.999996,51.966776828451
22.22222,71.999996,52.964746578044
22.22222,71.999996,52.964746578044
21.66668,71.000024,53.955378595494
21.1111,69.99998,53.971257111711
21.1111,69.99998,53.971257111711
21.1111,69.99998,53.971257111711
20.55557,69.00002599999999,54.971270225974
20.0,68.0,56.974636380918
20.0,68.0,57.967935405179
19.44445,67.00001,59.978696796267
18.88888,65.999984,62.96339365559
18.88888,65.999984,63.963376786339
18.33334,65.000012,64.975551239315
18.33334,65.000012,65.98366678654
18.33334,65.000012,66.981113556758
18.33334,65.000012,66.981113556758
18.33334,65.000012,66.981113556758
18.33334,65.000012,67.966944928429
18.33334,65.000012,68.965578777709
18.33334,65.000012,68.965578777709
17.77776,63.999968,67.978387898292
17.77776,63.999968,65.986709110673
17.77776,63.999968,66.98828605018
17.22222,62.999995999999996,66.970831312119
17.22222,62.999995999999996,68.971876641337
17.22222,62.999995999999996,70.97329982788
17.22222,62.999995999999996,71.993110631792
16.66668,62.000023999999996,70.97231809327
16.66668,62.000023999999996,69.986954027624
16.66668,62.000023999999996,67.976690704799
16.66668,62.000023999999996,67.976690704799
16.66668,62.000023999999996,66.978373937567
16.66668,62.000023999999996,58.979209026024
16.1111,60.99998,61.98016721506
16.66668,62.000023999999996,66.978373937567
16.1111,60.99998,68.979294173602
16.1111,60.99998,71.973703113824
16.1111,60.99998,
16.1111,60.99998,
16.1111,60.99998,
15.55557,60.000026,
15.55557,60.000026,
15.0,59.0,
15.55557,60.000026,77.995941827917
15.55557,60.000026,78.973656053683
15.55557,60.000026,79.99114592112
15.0,59.0,80.976083377507
15.0,59.0,81.99087845676
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,83.990475591462
14.44445,58.000009999999996,84.980790144841
13.88888,56.999984,84.983090182072
13.88888,56.999984,84.983090182072
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
13.33334,56.000012,85.994605261233
13.33334,56.000012,84.985485460848
12.77776,54.999968,86.001829155525
13.33334,56.000012,
13.33334,56.000012,85.994605261233
13.33334,56.000012,85.994605261233
13.33334,56.000012,85.994605261233
13.33334,56.000012,86.982334219909
13.33334,56.000012,86.982334219909
13.33334,56.000012,
13.33334,56.000012,86.982334219909
13.88888,56.999984,87.003164790447
13.88888,56.999984,87.003164790447
13.88888,56.999984,87.003164790447
13.88888,56.999984,87.996848674508
13.88888,56.999984,87.996848674508
13.88888,56.999984,87.996848674508
14.44445,58.000009999999996,87.981284788595
13.88888,56.999984,87.003164790447
14.44445,58.000009999999996,86.99215494979
15.0,59.0,86.981235908301
15.55557,60.000026,87.001971500878
16.1111,60.99998,84.97486652791
16.1111,60.99998,82.999396649395
16.66668,62.000023999999996,80.990903966929
17.77776,63.999968,76.983768641464
18.33334,65.000012,71.987109538426
19.44445,67.00001,65.978840805752
20.0,68.0,61.959845611002
20.55557,69.00002599999999,58.9589193527
21.1111,69.99998,54.970963029259
22.22222,71.999996,53.959657111482
22.77776,72.999968,51.960162780274
23.33334,74.000012,51.953795287638
23.88888,74.999984,48.96242629576
24.44445,76.00001,48.950738618411
25.0,77.0,44.950469569073
25.55557,78.00002599999999,42.951764297798
26.1111,78.99998,39.947597903431
26.66668,80.000024,37.954528921973
27.22222,80.999996,36.952483908808
27.22222,80.999996,33.95145878671
27.77776,81.999968,33.943484743753
28.33334,83.000012,33.9483585265
28.33334,83.000012,31.948489148587
28.33334,83.000012,34.937647661299
28.88888,83.999984,31.948924616315
28.88888,83.999984,30.946161355012
29.44445,85.00001,31.937922996327
29.44445,85.00001,34.94080270339
29.44445,85.00001,32.94081295258
30.0,86.0,30.943913662266
30.0,86.0,30.943913662266
30.0,86.0,29.942976435652
30.55557,87.000026,32.935605960288
30.55557,87.000026,34.932435060479
30.0,86.0,35.932785472729
30.0,86.0,36.934091525985
29.44445,85.00001,37.928525362763
29.44445,85.00001,39.933080832386
29.44445,85.00001,40.933296864686
29.44445,85.00001,39.933080832386
28.88888,83.999984,40.926653019772
28.88888,83.999984,41.937600348867
28.88888,83.999984,43.931492868436
28.33334,83.000012,43.936645998276
28.33334,83.000012,43.936645998276
27.77776,81.999968,45.937662320304
27.77776,81.999968,45.937662320304
27.22222,80.999996,46.932837071719
26.1111,78.99998,49.94535547914
26.1111,78.99998,49.94535547914
25.55557,78.00002599999999,51.950127582224
25.0,77.0,53.946140882276
24.44445,76.00001,54.955132400125
23.88888,74.999984,56.960211615275
23.88888,74.999984,56.960211615275
23.88888,74.999984,56.960211615275
23.33334,74.000012,58.962038433671
22.77776,72.999968,60.95568787249
22.22222,71.999996,61.951147279596
21.1111,69.99998,64.962404781698
20.55557,69.00002599999999,65.974833255296
20.55557,69.00002599999999,67.973736962817
20.0,68.0,68.970372576673
20.0,68.0,69.96934151395
19.44445,67.00001,71.981944488445
19.44445,67.00001,72.971152292549
18.88888,65.999984,73.983217178691
18.88888,65.999984,74.973806951672
18.88888,65.999984,75.976145513127
18.33334,65.000012,76.986763956392
18.33334,65.000012,76.986763956392
18.33334,65.000012,77.989068991979
17.77776,63.999968,78.979677420232
17.77776,63.999968,78.979677420232
17.77776,63.999968,78.979677420232
17.22222,62.999995999999996,79.989908631057
17.22222,62.999995999999996,79.989908631057
17.22222,62.999995999999996,80.976873338691
17.22222,62.999995999999996,80.976873338691
17.22222,62.999995999999996,80.976873338691
17.22222,62.999995999999996,81.974326537674
17.22222,62.999995999999996,81.974326537674
17.77776,63.999968,81.985392019814
17.77776,63.999968,81.985392019814
17.22222,62.999995999999996,81.974326537674
17.22222,62.999995999999996,80.976873338691
17.22222,62.999995999999996,80.976873338691
17.22222,62.999995999999996,81.974326537674
17.22222,62.999995999999996,81.974326537674
17.22222,62.999995999999996,81.974326537674
17.22222,62.999995999999996,81.974326537674
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,83.999472763421
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,83.999472763421
16.66668,62.000023999999996,82.975843777656
16.66668,62.000023999999996,82.975843777656
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,83.997117940812
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.001312286831
15.0,59.0,81.99087845676
15.0,59.0,82.986446575312
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
15.0,59.0,82.986446575312
15.0,59.0,83.992702877428
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.001312286831
16.1111,60.99998,81.982234901152
16.1111,60.99998,80.976223206262
16.1111,60.99998,79.980887876974
16.66668,62.000023999999996,78.990524158017
17.22222,62.999995999999996,76.980633622781
17.77776,63.999968,73.979065463175
18.33334,65.000012,71.987109538426
18.88888,65.999984,69.982808731057
19.44445,67.00001,67.969864283762
19.44445,67.00001,64.978994111585
20.0,68.0,64.957409902359
20.55557,69.00002599999999,61.974004183211
21.1111,69.99998,60.965266422094
21.66668,71.000024,58.967949548611
22.22222,71.999996,57.959646147598
22.77776,72.999968,55.955132897843
22.77776,72.999968,53.964287506509
22.77776,72.999968,53.964287506509
23.33334,74.000012,52.962525936749
23.88888,74.999984,49.952440175008
24.44445,76.00001,47.947305172186
24.44445,76.00001,48.950738618411
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
25.55557,78.00002599999999,46.939027907333
26.1111,78.99998,43.944851664671
26.66668,80.000024,42.946559703838
26.66668,80.000024,41.944003240735
